index,INVC_CONT
32338,4.472927411918609
32339,8.189795698078163
32340,4.82043378434442
32341,4.27805524405099
32342,4.223890191772317
32343,4.601992297754068
32344,4.340461914165214
32345,4.7603682843487185
32346,4.135878884992663
32347,4.059057685238682
32348,4.937684581367455
32349,4.163622332695474
32350,4.113109373397559
32351,5.508950226583978
32352,3.783614845270138
32353,4.8357827483631475
32354,3.904519498170489
32355,4.655481085168411
32356,4.246500432740852
32357,4.121884020538292
32358,3.999334158140381
32359,4.246500432740852
32360,4.246500432740852
32361,3.8980000248841074
32362,4.064034726644971
32363,4.26083628361467
32364,4.239209512680869
32365,4.674075252156618
32366,4.222909782653085
32367,4.222909782653085
32368,5.035678584251271
32369,4.202284973125473
32370,4.2603626861144015
32371,4.304930300144108
32372,4.064034726644971
32373,4.029591732423076
32374,4.19410752823023
32375,4.821965280783554
32376,3.904519498170489
32377,4.222909782653085
32378,6.236580161657059
32379,4.340461914165214
32380,4.793428882083238
32381,4.462549605310473
32382,4.909583165324852
32383,3.783614845270138
32384,4.163622332695474
32385,4.064034726644971
32386,4.174514496300919
32387,4.355431553562334
32388,4.409489728743321
32389,4.597351007345603
32390,4.124522660993123
32391,4.113109373397559
32392,4.120102925392354
32393,4.125737266338433
32394,4.557616013428058
32395,3.904519498170489
32396,4.096741499092236
32397,3.878143825387855
32398,4.467438106199762
32399,4.080049518618168
32400,4.0511810915029765
32401,4.174514496300919
32402,3.889345924694708
32403,4.674075252156618
32404,4.472927411918609
32405,4.718707680970493
32406,4.2603626861144015
32407,4.88954057428423
32408,4.239209512680869
32409,5.073293112057655
32410,4.992049723525545
32411,4.26083628361467
32412,4.222909782653085
32413,4.312536034447072
32414,4.657369306351047
32415,4.223890191772317
32416,3.8632123143762063
32417,3.8614882059838767
32418,4.730024993265602
32419,4.340461914165214
32420,4.302728403928492
32421,4.064034726644971
32422,4.27805524405099
32423,4.8033461513123115
32424,4.8293917104529385
32425,1.6376199907793627
32426,4.484966208955738
32427,7.711568609798766
32428,5.419882188792589
32429,4.682610753991507
32430,3.605693257806403
32431,7.2387311538650145
32432,6.195905170671899
32433,2.5296345343336792
32434,4.115276303854474
32435,5.185033403597892
32436,3.7314125448136264
32437,3.4093272109435606
32438,5.159545805172783
32439,5.621299870030489
32440,4.068541711887982
32441,5.140947640479713
32442,5.140947640479713
32443,2.0929172758368533
32444,4.084609829499499
32445,5.865015541161316
32446,4.084609829499499
32447,3.3452629625582957
32448,10.765981637365263
32449,3.338182363229888
32450,5.703837288042063
32451,4.433149543977685
32452,4.6572329497180265
32453,10.70735824642877
32454,10.21445285431981
32455,4.86444410306032
32456,5.089144080253889
32457,4.794635014301414
32458,5.121607267970987
32459,5.049385957913121
32460,5.049385957913121
32461,5.049385957913121
32462,5.049385957913121
32463,5.049385957913121
32464,4.890564855766263
32465,4.890564855766263
32466,4.890564855766263
32467,5.049385957913121
32468,6.351084676715024
32469,5.146314222714956
32470,4.045697501316162
32471,4.591421490387895
32472,3.0386333816396065
32473,9.117209468473071
32474,4.010477382283411
32475,4.262861482851093
32476,5.898826222659147
32477,7.046758568098341
32478,11.114596141062737
32479,7.154067277604527
32480,5.493103764936887
32481,4.235829514269498
32482,13.535627811538733
32483,2.7456988655001084
32484,4.518746744813598
32485,6.392901193726841
32486,3.924376227129459
32487,3.8729719480866187
32488,3.9467046130446253
32489,4.0509070231642
32490,4.0509070231642
32491,3.7388257057432503
32492,3.7701395670759323
32493,4.59493214817833
32494,3.9501303230952973
32495,4.066242003612145
32496,4.066242003612145
32497,4.066242003612145
32498,4.066242003612145
32499,4.066242003612145
32500,4.023817289956845
32501,4.19356841501189
32502,3.836669102311302
32503,3.9549557879425135
32504,4.634252184138322
32505,3.857922674023286
32506,3.857922674023286
32507,3.8396759116307697
32508,3.8396759116307697
32509,3.8396759116307697
32510,4.672529133643966
32511,4.028656015065166
32512,4.028656015065166
32513,4.495182788028349
32514,4.8918269714293
32515,4.279389680926372
32516,4.279389680926372
32517,4.9764402608335585
32518,4.533273268484297
32519,4.448447449019043
32520,4.448447449019043
32521,4.158183111560218
32522,3.879447945380716
32523,4.887684997786202
32524,5.646454708656797
32525,4.329441366124482
32526,10.716771236069844
32527,5.330781232776019
32528,3.924376227129459
32529,4.11372058067037
32530,4.0509070231642
32531,3.8326341716256294
32532,4.7722715854585855
32533,4.59493214817833
32534,4.321470811399766
32535,4.321470811399766
32536,3.7961133767820594
32537,4.060201746868611
32538,3.8396759116307697
32539,4.028656015065166
32540,4.127797127035302
32541,4.4625393990399065
32542,4.448447449019043
32543,4.158183111560218
32544,4.468943425757493
32545,4.013264904508159
32546,4.329441366124482
32547,4.329441366124482
32548,4.440147447170225
32549,4.474116269998618
32550,3.8396759116307697
32551,3.8396759116307697
32552,3.849786476063855
32553,4.7722715854585855
32554,3.9549557879425135
32555,5.330781232776019
32556,4.02366434544451
32557,4.8918269714293
32558,4.817984712635152
32559,4.468943425757493
32560,4.440147447170225
32561,5.477135787603552
32562,4.102460581679194
32563,4.19356841501189
32564,4.066177799915646
32565,4.290593774980701
32566,5.6633426743814
32567,4.240029426011072
32568,3.9549557879425135
32569,4.19356841501189
32570,6.6977589935461985
32571,4.24874021019734
32572,5.235032876975221
32573,6.869911898878706
32574,5.5937676531012315
32575,4.487061858340489
32576,3.8396759116307697
32577,4.110676532556189
32578,4.386525257429865
32579,3.9549557879425135
32580,4.802292976860601
32581,4.02369369344178
32582,3.9549557879425135
32583,3.8729719480866187
32584,3.7388257057432503
32585,4.066242003612145
32586,3.9549557879425135
32587,7.667355382740308
32588,4.386525257429865
32589,3.836669102311302
32590,3.8729719480866187
32591,21.570962519690806
32592,4.655722875030016
32593,4.601550677216995
32594,8.121801051409678
32595,3.8236124404809813
32596,4.378337622312379
32597,4.323835805120519
32598,3.7717457992112657
32599,3.5444012685009527
32600,3.0018256707325097
32601,6.15654021112238
32602,3.849786476063855
32603,4.533273268484297
32604,3.6366511776801693
32605,4.533273268484297
32606,4.104316712136922
32607,5.451924507639509
32608,6.913839364402492
32609,4.582542965206872
32610,4.655722875030016
32611,3.9432203883210066
32612,3.8396759116307697
32613,3.999334158140381
32614,4.926958876932002
32615,4.246500432740852
32616,3.8980000248841074
32617,4.8293917104529385
32618,4.4736434485142915
32619,4.031488378463442
32620,3.783614845270138
32621,4.074888796942529
32622,4.124522660993123
32623,6.008385826185699
32624,3.943770185725943
32625,4.760564898123287
32626,3.8792593215069067
32627,4.106837216307912
32628,4.294988975584351
32629,4.124522660993123
32630,4.120102925392354
32631,3.878143825387855
32632,4.171390891128538
32633,3.9673550704170157
32634,4.26083628361467
32635,4.26083628361467
32636,3.889345924694708
32637,4.512503269372518
32638,6.275704461998302
32639,4.245236212873671
32640,4.113109373397559
32641,4.2603626861144015
32642,4.601992297754068
32643,3.8632123143762063
32644,4.66575413953906
32645,4.937684581367455
32646,5.073293112057655
32647,4.760564898123287
32648,4.7603682843487185
32649,4.26083628361467
32650,4.440992300918489
32651,4.550073638984163
32652,4.8357827483631475
32653,3.8792593215069067
32654,3.783614845270138
32655,4.096741499092236
32656,4.9352506357608545
32657,4.597351007345603
32658,4.979074334983556
32659,4.4117411780368645
32660,4.2254502397632985
32661,4.125737266338433
32662,4.125737266338433
32663,4.0511810915029765
32664,4.059057685238682
32665,4.674075252156618
32666,4.472927411918609
32667,4.906134534100327
32668,4.926958876932002
32669,4.7501872697790395
32670,4.66575413953906
32671,4.124522660993123
32672,4.906134534100327
32673,4.312536034447072
32674,4.409489728743321
32675,4.5803293812268135
32676,4.195654565249314
32677,4.937684581367455
32678,4.125737266338433
32679,4.54088534732662
32680,3.8614882059838767
32681,4.601992297754068
32682,3.983642443253313
32683,4.202284973125473
32684,4.597351007345603
32685,4.064034726644971
32686,4.096741499092236
32687,4.580779025017784
32688,4.66575413953906
32689,4.674075252156618
32690,6.476234770828643
32691,4.06229153213287
32692,4.096741499092236
32693,4.26083628361467
32694,4.0511810915029765
32695,4.992049723525545
32696,4.379122453274131
32697,5.271503083646721
32698,8.953928194261612
32699,3.9673550704170157
32700,3.904519498170489
32701,5.035678584251271
32702,3.889345924694708
32703,4.434283193598991
32704,4.462549605310473
32705,4.11534709468059
32706,4.760564898123287
32707,4.580779025017784
32708,4.2164325588370435
32709,3.999334158140381
32710,4.4596341546422895
32711,3.983642443253313
32712,5.035678584251271
32713,9.721586065786196
32714,2.7388256529936648
32715,3.697243392022549
32716,4.3968346398372935
32717,6.667449323533135
32718,4.998724018653679
32719,3.7503761217473204
32720,5.073094847791742
32721,5.028051942703408
32722,5.185033403597892
32723,5.545211330565102
32724,13.101312161528575
32725,4.662200178412586
32726,4.068541711887982
32727,6.178769896017016
32728,3.475076560788884
32729,5.685470735930405
32730,7.418683136011717
32731,10.765981637365263
32732,10.765981637365263
32733,4.084609829499499
32734,10.70735824642877
32735,10.70735824642877
32736,4.698337496673658
32737,5.049385957913121
32738,5.049385957913121
32739,5.049385957913121
32740,5.049385957913121
32741,4.890564855766263
32742,4.890564855766263
32743,4.890564855766263
32744,6.498354853833674
32745,5.049385957913121
32746,5.508165274445904
32747,5.448260397564432
32748,5.448260397564432
32749,5.191440883940122
32750,5.153368009979439
32751,4.2978409661736166
32752,3.42834435829528
32753,4.722132665775081
32754,4.592311969980332
32755,4.433663863880844
32756,5.082249870941132
32757,5.6539365671944255
32758,5.173019847226192
32759,11.11969043888304
32760,7.09298650833075
32761,10.824497351730727
32762,6.12798542847882
32763,10.633608020321933
32764,15.817638629642193
32765,5.74945274414107
32766,4.370059822594374
32767,7.015392394992665
32768,3.924376227129459
32769,3.8729719480866187
32770,3.8729719480866187
32771,3.9042426494769407
32772,3.9467046130446253
32773,4.0509070231642
32774,3.7388257057432503
32775,4.587926179688867
32776,4.410505181440964
32777,3.849786476063855
32778,3.849786476063855
32779,3.849786476063855
32780,3.849786476063855
32781,6.201492069664039
32782,4.59493214817833
32783,4.089953502111502
32784,3.9501303230952973
32785,3.9501303230952973
32786,4.066242003612145
32787,4.003960575296356
32788,4.02369369344178
32789,4.104316712136922
32790,4.729014122975718
32791,3.836669102311302
32792,3.8761304746266925
32793,3.7961133767820594
32794,3.9549557879425135
32795,3.9549557879425135
32796,3.9549557879425135
32797,4.060201746868611
32798,4.634252184138322
32799,3.8396759116307697
32800,3.9156896999441284
32801,3.873936562384265
32802,3.8435542531044744
32803,3.8753562904798184
32804,3.8753562904798184
32805,4.219749464708897
32806,4.934639796687245
32807,4.110676532556189
32808,4.280402642898609
32809,4.7910028734509345
32810,4.279389680926372
32811,4.604970815633063
32812,4.817984712635152
32813,3.7749477237188644
32814,3.8580326430063487
32815,4.329441366124482
32816,8.631776577660249
32817,4.177783161378072
32818,3.9549557879425135
32819,3.8326341716256294
32820,3.8730087577870584
32821,3.849786476063855
32822,3.849786476063855
32823,3.7701395670759323
32824,4.59493214817833
32825,4.321470811399766
32826,3.8396759116307697
32827,3.9156896999441284
32828,4.50468447017141
32829,5.632995688838748
32830,5.586793874749226
32831,4.533273268484297
32832,4.329441366124482
32833,4.982575038077316
32834,9.554599114544983
32835,6.230802659528599
32836,6.559155923738455
32837,6.151409973065996
32838,4.329441366124482
32839,10.31744900452929
32840,3.767042583405092
32841,4.5015190060146
32842,4.4625393990399065
32843,4.538909080324147
32844,10.53359998080543
32845,6.4718483180715225
32846,6.6216927123347995
32847,5.671380808636732
32848,4.280402642898609
32849,4.441543602855193
32850,4.231898492278639
32851,5.842550088495882
32852,5.379291979212972
32853,5.574888421863272
32854,5.907602660795868
32855,5.873620172839235
32856,6.545776658330374
32857,4.5015190060146
32858,4.982575038077316
32859,4.642762911441431
32860,5.5937676531012315
32861,3.7961133767820594
32862,5.391323877331013
32863,4.589832025700243
32864,5.183113247016227
32865,4.066242003612145
32866,4.11372058067037
32867,4.02366434544451
32868,4.604970815633063
32869,3.8439043165898843
32870,4.7910028734509345
32871,4.6066607503383805
32872,5.183113247016227
32873,4.060201746868611
32874,5.314696458996058
32875,5.406476371178218
32876,4.4303119380768266
32877,5.674028367735948
32878,5.066293806038897
32879,5.3202152340730535
32880,5.288148451360459
32881,4.50468447017141
32882,4.063200508232407
32883,4.448447449019043
32884,4.309930543671784
32885,3.857922674023286
32886,4.110676532556189
32887,4.023817289956845
32888,4.378337622312379
32889,4.507203251588557
32890,4.008025744737283
32891,3.486710973237419
32892,3.2524539056839177
32893,3.2524539056839177
32894,4.11372058067037
32895,4.11372058067037
32896,4.025267171577054
32897,4.02369369344178
32898,4.27867364433069
32899,5.314696458996058
32900,4.104316712136922
32901,4.8918269714293
32902,5.193822298557363
32903,4.3434465561329
32904,5.114674115492291
32905,8.01431507882966
32906,4.02369369344178
32907,4.3637600434754225
32908,4.3434465561329
32909,6.462820564784684
32910,4.060201746868611
32911,8.60887195532116
32912,4.163622332695474
32913,4.304930300144108
32914,5.508950226583978
32915,4.359074643044717
32916,4.992049723525545
32917,4.926958876932002
32918,3.904519498170489
32919,4.115961784985045
32920,4.115961784985045
32921,3.783614845270138
32922,3.983642443253313
32923,4.074888796942529
32924,4.074888796942529
32925,4.074888796942529
32926,3.7957281229031956
32927,4.9352506357608545
32928,4.163622332695474
32929,4.259962491985138
32930,3.9673550704170157
32931,4.095994750586689
32932,4.650126214393439
32933,4.650126214393439
32934,4.222909782653085
32935,5.128893564275164
32936,4.730024993265602
32937,4.304930300144108
32938,4.440992300918489
32939,4.440992300918489
32940,5.827249456426667
32941,4.340461914165214
32942,4.26083628361467
32943,4.294988975584351
32944,5.073293112057655
32945,4.657369306351047
32946,8.60887195532116
32947,4.52554993144916
32948,6.08640468805909
32949,4.821965280783554
32950,3.943770185725943
32951,4.06229153213287
32952,5.508950226583978
32953,4.059057685238682
32954,4.096741499092236
32955,4.2254502397632985
32956,3.943770185725943
32957,4.574536885672951
32958,3.783614845270138
32959,3.878143825387855
32960,4.259962491985138
32961,4.26083628361467
32962,4.059057685238682
32963,4.512503269372518
32964,4.776796732794791
32965,4.52554993144916
32966,6.085062623216505
32967,4.223890191772317
32968,4.304930300144108
32969,4.66575413953906
32970,4.760564898123287
32971,4.195654565249314
32972,4.574536885672951
32973,3.943770185725943
32974,4.202284973125473
32975,4.135878884992663
32976,4.2164325588370435
32977,4.512503269372518
32978,4.113109373397559
32979,5.074414267787519
32980,4.064034726644971
32981,4.178865063082743
32982,4.737019951109507
32983,4.555574523826139
32984,4.06229153213287
32985,4.26083628361467
32986,4.474656410486528
32987,3.8980000248841074
32988,4.074888796942529
32989,4.245236212873671
32990,4.26083628361467
32991,3.843515910149392
32992,4.657369306351047
32993,4.472927411918609
32994,4.414871618414335
32995,4.580779025017784
32996,4.195654565249314
32997,3.9013661071110586
32998,4.8033461513123115
32999,4.674075252156618
33000,4.607757251870001
33001,5.0231849765234395
33002,4.359074643044717
33003,4.657369306351047
33004,4.064034726644971
33005,4.304930300144108
33006,4.246500432740852
33007,6.246234065154341
33008,3.521011849568886
33009,3.622761751023765
33010,9.050677130542327
33011,4.44759219969064
33012,6.245043397904978
33013,3.250478284674281
33014,6.4235022439443
33015,5.903840734576831
33016,3.7468599920564296
33017,4.822336470174048
33018,4.007494813640059
33019,12.414935961103893
33020,4.662200178412586
33021,5.621299870030489
33022,4.766828189247731
33023,7.346735070027706
33024,2.866877895410009
33025,6.476910441570029
33026,3.475076560788884
33027,10.70735824642877
33028,4.588338637507785
33029,4.698337496673658
33030,3.589753773694214
33031,5.049385957913121
33032,5.049385957913121
33033,5.049385957913121
33034,5.049385957913121
33035,4.890564855766263
33036,4.890564855766263
33037,5.049385957913121
33038,5.508165274445904
33039,5.049385957913121
33040,4.941087790472421
33041,4.941087790472421
33042,5.191440883940122
33043,4.878387717450262
33044,4.700721965433489
33045,4.8399875355102635
33046,4.722132665775081
33047,3.42834435829528
33048,4.045697501316162
33049,4.592311969980332
33050,9.900297434662392
33051,4.297812479797116
33052,10.49281444184692
33053,11.114596141062737
33054,11.11969043888304
33055,12.880263124097572
33056,9.59486329939555
33057,5.568374694976533
33058,4.437583110264452
33059,4.430921856932485
33060,4.3606363843576235
33061,3.8729719480866187
33062,4.0509070231642
33063,3.8326341716256294
33064,3.849786476063855
33065,4.003960575296356
33066,4.023817289956845
33067,4.104316712136922
33068,3.795343176435159
33069,4.729014122975718
33070,3.836669102311302
33071,3.7961133767820594
33072,3.7961133767820594
33073,3.7961133767820594
33074,3.9549557879425135
33075,4.634252184138322
33076,3.9005205234536295
33077,3.8396759116307697
33078,3.8396759116307697
33079,3.873936562384265
33080,3.8435542531044744
33081,4.3637600434754225
33082,4.383068658295151
33083,4.110676532556189
33084,4.430596629370421
33085,4.279389680926372
33086,4.3434465561329
33087,4.386525257429865
33088,4.6066607503383805
33089,4.589832025700243
33090,4.589832025700243
33091,4.448447449019043
33092,4.468943425757493
33093,4.329441366124482
33094,4.440147447170225
33095,4.166194011460385
33096,4.066242003612145
33097,4.060201746868611
33098,4.50468447017141
33099,4.27867364433069
33100,5.451924507639509
33101,4.468943425757493
33102,4.433763855425293
33103,6.176897184177723
33104,4.0509070231642
33105,3.873936562384265
33106,4.110676532556189
33107,4.4625393990399065
33108,4.440147447170225
33109,10.68557061721099
33110,3.9016624135283493
33111,3.913011111757451
33112,4.162841861204124
33113,5.087802686598904
33114,3.8326341716256294
33115,4.945640940675618
33116,4.587419354519544
33117,4.586913960455324
33118,3.849786476063855
33119,4.3637600434754225
33120,6.392901193726841
33121,6.326081685447231
33122,6.025450849321971
33123,5.061215725960094
33124,5.447591890048645
33125,5.066293806038897
33126,5.381325825822944
33127,5.4021154424137965
33128,6.831260286442939
33129,5.827766078538777
33130,4.733586167354801
33131,5.8917474525406
33132,6.134381164904883
33133,4.729014122975718
33134,4.136127564555722
33135,6.913839364402492
33136,5.13948206996679
33137,5.0460672306749
33138,5.4040821707314874
33139,4.441543602855193
33140,4.892669853559402
33141,4.303574564171492
33142,8.247107197888926
33143,4.104316712136922
33144,3.836669102311302
33145,4.219749464708897
33146,4.448447449019043
33147,3.9549557879425135
33148,4.219749464708897
33149,3.8326341716256294
33150,4.701277219546511
33151,4.455210290090839
33152,3.8580326430063487
33153,5.426782506589589
33154,5.44815240910325
33155,4.440147447170225
33156,6.516446753408695
33157,4.817984712635152
33158,3.7961133767820594
33159,3.9549557879425135
33160,7.337688046283608
33161,3.2729977697942174
33162,3.3061797792329033
33163,3.903711134851474
33164,3.582996403628812
33165,3.582996403628812
33166,4.280402642898609
33167,3.8396759116307697
33168,4.219749464708897
33169,3.9467046130446253
33170,3.9467046130446253
33171,4.0509070231642
33172,3.7961133767820594
33173,4.02366434544451
33174,3.9432203883210066
33175,3.7749477237188644
33176,21.323934417235325
33177,4.8105961033766205
33178,5.846695420201574
33179,4.110676532556189
33180,4.601550677216995
33181,5.1989129535458565
33182,4.321470811399766
33183,4.578365879085495
33184,4.893422294962946
33185,3.8729719480866187
33186,4.110676532556189
33187,3.795343176435159
33188,4.066242003612145
33189,4.760564898123287
33190,4.27805524405099
33191,4.7603682843487185
33192,4.095994750586689
33193,3.904519498170489
33194,4.06229153213287
33195,4.557616013428058
33196,4.304930300144108
33197,4.550073638984163
33198,4.2603626861144015
33199,4.031488378463442
33200,4.245236212873671
33201,4.657369306351047
33202,4.113109373397559
33203,5.179385656319925
33204,4.8357827483631475
33205,4.294988975584351
33206,3.8614882059838767
33207,4.113109373397559
33208,4.340461914165214
33209,4.821965280783554
33210,4.125737266338433
33211,4.0511810915029765
33212,4.178865063082743
33213,4.657369306351047
33214,4.657369306351047
33215,4.906134534100327
33216,4.434283193598991
33217,4.722154048777541
33218,4.60299159853034
33219,3.889345924694708
33220,4.259962491985138
33221,4.926958876932002
33222,4.113109373397559
33223,4.096741499092236
33224,4.906134534100327
33225,4.591668224667747
33226,4.547179787812143
33227,3.783614845270138
33228,5.60637811450738
33229,6.085062623216505
33230,3.904519498170489
33231,4.096741499092236
33232,3.878143825387855
33233,4.19410752823023
33234,4.259962491985138
33235,5.073293112057655
33236,4.674075252156618
33237,4.54088534732662
33238,4.202284973125473
33239,4.195654565249314
33240,4.462549605310473
33241,4.1930973379237075
33242,4.838960119794271
33243,4.096741499092236
33244,4.096741499092236
33245,4.650126214393439
33246,4.120102925392354
33247,4.760564898123287
33248,3.783614845270138
